snapshot_at,release_id,release_tag,channel,published_at,prerelease,asset_id,name,created_at,updated_at,size,content_type,download_count,delta,platform,architecture,edition,package_type,delivery_role,status
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","503678096","CMTrace-Open_Nightly_20260806_124_208d7a49b51b_arm64.msi","2026-08-06T08:17:56Z","2026-08-06T08:17:57Z","14536704","application/x-msi","0","","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","477677276","CMTrace-Open_Nightly_20260715_77_30b4e39e438c_arm64-setup.exe","2026-07-15T07:59:12Z","2026-07-15T07:59:12Z","5356096","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","478928722","CMTrace-Open_Nightly_20260716_78_d6d4c7235666_arm64-setup.exe","2026-07-16T08:05:40Z","2026-07-16T08:05:40Z","5368672","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","480128608","CMTrace-Open_Nightly_20260717_79_d6d4c7235666_arm64-setup.exe","2026-07-17T08:01:37Z","2026-07-17T08:01:37Z","5372424","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","481283314","CMTrace-Open_Nightly_20260718_80_d6d4c7235666_arm64-setup.exe","2026-07-18T07:53:18Z","2026-07-18T07:53:19Z","5369632","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","482212918","CMTrace-Open_Nightly_20260719_81_d6d4c7235666_arm64-setup.exe","2026-07-19T08:03:33Z","2026-07-19T08:03:33Z","5369208","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","484082997","CMTrace-Open_Nightly_20260721_83_a177e01791a6_arm64-setup.exe","2026-07-21T00:52:57Z","2026-07-21T00:52:58Z","6168240","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","485324220","CMTrace-Open_Nightly_20260722_86_f94de41c40c0_arm64-setup.exe","2026-07-22T00:41:05Z","2026-07-22T00:41:06Z","6186272","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","486519490","CMTrace-Open_Nightly_20260722_91_053377ee8a9d_arm64-setup.exe","2026-07-22T23:17:31Z","2026-07-22T23:17:31Z","6205936","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","487786393","CMTrace-Open_Nightly_20260723_105_c5e3ebcba48b_arm64-setup.exe","2026-07-24T00:03:16Z","2026-07-24T00:03:17Z","6182384","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","488681751","CMTrace-Open_Nightly_20260724_111_5a6559b846f7_arm64-setup.exe","2026-07-24T18:12:22Z","2026-07-24T18:12:22Z","6207392","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","489278556","CMTrace-Open_Nightly_20260725_112_f1331120ab2f_arm64-setup.exe","2026-07-25T08:01:51Z","2026-07-25T08:01:52Z","5393808","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","490177380","CMTrace-Open_Nightly_20260726_113_f1331120ab2f_arm64-setup.exe","2026-07-26T08:10:04Z","2026-07-26T08:10:04Z","5392152","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","491216599","CMTrace-Open_Nightly_20260727_114_7a5721906492_arm64-setup.exe","2026-07-27T08:33:26Z","2026-07-27T08:33:27Z","6264224","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","492463644","CMTrace-Open_Nightly_20260728_115_d43d372df66c_arm64-setup.exe","2026-07-28T08:15:11Z","2026-07-28T08:15:11Z","6260840","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","493790064","CMTrace-Open_Nightly_20260729_116_5a6470a0e9d6_arm64-setup.exe","2026-07-29T08:18:29Z","2026-07-29T08:18:30Z","6279776","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","495096629","CMTrace-Open_Nightly_20260730_117_cf4fb41b3dac_arm64-setup.exe","2026-07-30T08:10:49Z","2026-07-30T08:10:49Z","6298624","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","496437375","CMTrace-Open_Nightly_20260731_118_a7c63101de44_arm64-setup.exe","2026-07-31T08:22:37Z","2026-07-31T08:22:38Z","6304736","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","497716494","CMTrace-Open_Nightly_20260801_119_0e1baa95dc4d_arm64-setup.exe","2026-08-01T08:08:39Z","2026-08-01T08:08:39Z","6358136","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","498709427","CMTrace-Open_Nightly_20260802_120_2ae659c0eb05_arm64-setup.exe","2026-08-02T08:08:46Z","2026-08-02T08:08:47Z","6365016","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","499819869","CMTrace-Open_Nightly_20260803_121_614c8b004680_arm64-setup.exe","2026-08-03T08:35:12Z","2026-08-03T08:35:13Z","6398176","application/octet-stream","0","0","windows","arm64","full","nsis-setup","mixed-manual-update","replaced"
